INDEX,PLAYER_ID,PLAYER_NAME,R_PPG,R_APG,R_RPG,R_SPG,R_BPG,R_FG,R_eFG,R_TS,P_PPG,P_APG,P_RPG,P_SPG,P_BPG,P_FG,P_eFG,P_TS
4179,2742,Sebastian Telfair,7.1,3.4,1.5,0.7,0.1,0.389,0.437,0.479,0,0,0,0,0,0,0,0
4180,202066,Garrett Temple,6.2,1.6,2.3,0.8,0.3,0.403,0.491,0.519,2.5,0.4,0.8,0.3,0.1,0.338,0.423,0.476
4181,1628462,Milos Teodosic,8.0,4.0,2.4,0.4,0.1,0.42,0.542,0.563,0,0,0,0,0,0,0,0
4182,78305,Ira Terrell,6.3,1.1,3.9,0.5,0.6,0.492,0.492,0.52,0,0,2.0,0,0,0.0,0.0,0
4183,1629123,Jared Terrell,2.2,0.9,0.4,0.2,0.1,0.308,0.359,0.372,0,0,0,0,0,0,0,0
4184,78307,Carlos Terry,3.0,1.3,2.4,0.6,0.3,0.434,0.434,0.463,0,0,0.3,0,0,0,0,0
4185,78306,Chuck Terry,3.3,0.6,2.2,0.9,0.1,0.38,0.38,0.414,1.6,0.2,0.6,0,0,0.8,0.8,0
4186,78308,Claude Terry,4.4,1.1,0.9,0.4,0.0,0.482,0.482,0.522,0,0,0,0,0,0,0,0
4187,1631207,Dalen Terry,2.2,0.6,1.0,0.3,0.1,0.444,0.493,0.523,0,0,0,0,0,0,0,0
4188,1629150,Emanuel Terry,2.2,0.7,3.2,0.8,0.0,0.421,0.421,0.444,0,0,0,0,0,0,0,0
4189,1891,Jason Terry,13.4,3.8,2.3,1.1,0.2,0.444,0.517,0.554,14.1,3.0,2.5,0.9,0.2,0.441,0.518,0.555
4190,1630179,Tyrell Terry,1.0,0.5,0.5,0.4,0.0,0.353,0.353,0.355,0,0,0,0,0,0,0,0
4191,1630257,Jon Teske,0.0,0.3,0.7,0.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4192,201934,Hasheem Thabeet,2.0,0.1,2.4,0.2,0.7,0.55,0.55,0.575,0.3,0,1.0,0.2,0,0.5,0.5,0
4193,78309,Tom Thacker,3.3,1.0,2.4,0.0,0.0,0.371,0.371,0.389,1.9,0.6,1.6,0,0,0.305,0.305,0.326
4194,1628464,Daniel Theis,7.9,1.3,5.0,0.5,0.8,0.54,0.588,0.61,5.8,0.9,4.6,0.3,0.8,0.527,0.547,0.58
4195,78310,Reggie Theus,18.2,6.3,3.2,1.2,0.2,0.469,0.477,0.543,14.4,5.7,2.8,1.1,0.1,0.408,0.413,0.484
4196,78311,Peter Thibeaux,5.0,0.5,1.5,0.4,0.3,0.453,0.456,0.483,0,0,0,0,0,0,0,0
4197,78312,Bill Thieben,4.0,0.3,3.2,0.0,0.0,0.331,0.331,0.375,7.0,1.5,3.0,0,0,0.857,0.857,0.726
4198,78313,Justus Thigpen,2.5,0.4,0.5,0.0,0.0,0.4,0.4,0,0,0,0,0,0,0,0,0
4199,78314,David Thirdkill,2.8,0.4,1.1,0.3,0.1,0.462,0.463,0.499,1.2,0.3,0.6,0.1,0,0.318,0.318,0.367
4200,203519,Adonis Thomas,2.3,0.5,0.5,0.0,0.0,0.429,0.464,0.485,0,0,0,0,0,0,0,0
4201,2873,Billy Thomas,2.5,0.4,0.8,0.4,0.0,0.327,0.432,0.452,0.6,0.1,0.2,0.1,0,0.1,0.15,0.213
4202,1630271,Brodric Thomas,3.6,0.9,1.5,0.4,0.3,0.368,0.44,0.49,0,0,0,0,0,0,0,0
4203,1630560,Cam Thomas,9.5,1.3,2.1,0.4,0.1,0.437,0.488,0.543,2.0,0.3,0.3,0,0,0.429,0.429,0
4204,1063,Carl Thomas,3.1,0.4,1.0,0.4,0.1,0.399,0.467,0.485,2.0,0,1.0,0,0,0.0,0.0,0.431
4205,78316,Charles Thomas,1.3,0.6,0.6,0.1,0.0,0.353,0.373,0.417,0,0,0,0,0,0,0,0
4206,2041,Etan Thomas,5.7,0.4,4.7,0.3,1.0,0.513,0.513,0.546,4.8,0.2,3.8,0.2,0.7,0.559,0.559,0.571
4207,78317,Irving Thomas,1.8,0.4,1.2,0.2,0.0,0.34,0.34,0.388,0.7,0,0,0,0,1.0,1.0,0
4208,202738,Isaiah Thomas,17.1,4.6,2.3,0.8,0.1,0.43,0.502,0.57,22.6,6.3,3.1,0.8,0.3,0.406,0.465,0.545
4209,78318,Isiah Thomas,19.2,9.3,3.6,1.9,0.3,0.452,0.465,0.516,20.4,8.9,4.7,2.1,0.3,0.441,0.463,0.52
4210,1975,Jamel Thomas,2.5,0.6,1.0,0.3,0.0,0.4,0.409,0.421,0,0,0,0,0,0,0,0
4211,2839,James Thomas,1.6,0.2,2.3,0.1,0.2,0.564,0.564,0.565,0,0,0,0,0,0,0,0
4212,78320,Jim Thomas,8.4,2.3,2.6,0.9,0.1,0.471,0.475,0.521,0,0,0,0,0,0,0,0
4213,78321,Joe Thomas,1.4,0.4,1.1,0.0,0.0,0.267,0.267,0.29,0,0,0,0,0,0,0,0
4214,1519,John Thomas,2.6,0.3,2.0,0.3,0.2,0.497,0.497,0.532,0.8,0.2,1.1,0.3,0.1,0.5,0.5,0.509
4215,1903,Kenny Thomas,9.7,1.6,7.0,0.9,0.4,0.466,0.47,0.514,9.7,1.3,8.0,0.7,0.3,0.529,0.529,0.563
4216,1629017,Khyri Thomas,4.1,0.9,1.0,0.5,0.3,0.388,0.467,0.492,4.7,0,0.7,0.7,0,0.5,0.542,0.563
4217,703,Kurt Thomas,8.0,1.1,6.6,0.7,0.8,0.486,0.487,0.519,5.6,0.7,5.4,0.4,0.5,0.463,0.463,0.499
4218,202498,Lance Thomas,5.4,0.7,2.6,0.4,0.1,0.416,0.454,0.499,1.3,0,1.0,0,0.3,0.2,0.2,0.296
4219,202952,Malcolm Thomas,1.8,0.3,2.2,0.1,0.2,0.442,0.453,0.48,1.0,0,1.3,0,0,0.5,0.5,0.357
4220,1629744,Matt Thomas,3.7,0.5,1.2,0.2,0.0,0.424,0.55,0.568,2.4,0.5,1.2,0.1,0.1,0.565,0.674,0
4221,78322,Terry Thomas,2.8,0.1,1.3,0.1,0.1,0.431,0.431,0.495,0,0,0.2,0,0,0.0,0.0,0
4222,1501,Tim Thomas,11.3,1.5,4.0,0.7,0.3,0.438,0.499,0.536,13.3,1.4,5.1,0.6,0.5,0.468,0.55,0.592
4223,200748,Tyrus Thomas,7.9,0.9,5.0,0.9,1.3,0.441,0.442,0.501,7.3,0.7,4.8,0.9,1.3,0.457,0.457,0.507
4224,202717,Trey Thompkins,2.4,0.1,1.0,0.1,0.1,0.393,0.426,0.445,0,0,0,0,0,0,0,0
4225,78323,Bernard Thompson,5.3,1.3,1.7,0.6,0.1,0.439,0.439,0.5,1.0,1.0,1.5,0,0.5,0.0,0.0,0.17
